Site Name,Local cell ID,Reference signal power,Sector,Band
NAB_0081_LM,105,152,NAB_0081_sect2,L1800²
NAB_0081_LM,106,152,NAB_0081_sect3,L1800²
NAB_0072_LM,1,182,NAB_0072_sect1,L800
NAB_0072_LM,2,182,NAB_0072_sect2,L800
NAB_0072_LM,3,182,NAB_0072_sect3,L800
NAB_0072_LM,4,170,NAB_0072_sect1,L1800
NAB_0072_LM,5,170,NAB_0072_sect2,L1800
NAB_0072_LM,6,170,NAB_0072_sect3,L1800
NAB_0072_LM,7,182,NAB_0072_sect1,L2100
NAB_0072_LM,8,182,NAB_0072_sect2,L2100
NAB_0072_LM,9,182,NAB_0072_sect3,L2100
NAB_0072_LM,104,182,NAB_0072_sect1,L1800²
NAB_0072_LM,105,182,NAB_0072_sect2,L1800²
NAB_0072_LM,106,182,NAB_0072_sect3,L1800²
NAB_0097_LM,1,182,NAB_0097_sect1,L800
NAB_0097_LM,2,182,NAB_0097_sect2,L800
NAB_0097_LM,4,170,NAB_0097_sect1,L1800
NAB_0097_LM,5,182,NAB_0097_sect2,L1800
NAB_0097_LM,104,182,NAB_0097_sect1,L1800²
NAB_0097_LM,105,99,NAB_0097_sect2,L1800²
NAB_0076_LM,1,182,NAB_0076_sect1,L800
NAB_0076_LM,2,182,NAB_0076_sect2,L800
NAB_0076_LM,3,182,NAB_0076_sect3,L800
NAB_0076_LM,4,182,NAB_0076_sect1,L1800
NAB_0076_LM,5,182,NAB_0076_sect2,L1800
NAB_0076_LM,6,182,NAB_0076_sect3,L1800
NAB_0076_LM,7,182,NAB_0076_sect1,L2100
NAB_0076_LM,9,182,NAB_0076_sect3,L2100
NAB_0076_LM,104,152,NAB_0076_sect1,L1800²
NAB_0076_LM,106,152,NAB_0076_sect3,L1800²
NAB_0090_LM,1,182,NAB_0090_sect1,L800
NAB_0090_LM,2,182,NAB_0090_sect2,L800
NAB_0090_LM,3,182,NAB_0090_sect3,L800
NAB_0090_LM,4,170,NAB_0090_sect1,L1800
NAB_0090_LM,5,170,NAB_0090_sect2,L1800
NAB_0090_LM,6,170,NAB_0090_sect3,L1800
NAB_0090_LM,7,182,NAB_0090_sect1,L2100
NAB_0090_LM,8,182,NAB_0090_sect2,L2100
NAB_0090_LM,9,182,NAB_0090_sect3,L2100
NAB_0090_LM,104,182,NAB_0090_sect1,L1800²
NAB_0090_LM,105,182,NAB_0090_sect2,L1800²
NAB_0090_LM,106,182,NAB_0090_sect3,L1800²
NAB_0092_LM,1,182,NAB_0092_sect1,L800
NAB_0092_LM,2,182,NAB_0092_sect2,L800
NAB_0092_LM,3,182,NAB_0092_sect3,L800
NAB_0092_LM,4,170,NAB_0092_sect1,L1800
NAB_0092_LM,5,169,NAB_0092_sect2,L1800
NAB_0092_LM,6,169,NAB_0092_sect3,L1800
NAB_0092_LM,7,182,NAB_0092_sect1,L2100
NAB_0092_LM,8,169,NAB_0092_sect2,L2100
NAB_0092_LM,9,169,NAB_0092_sect3,L2100
NAB_0092_LM,104,152,NAB_0092_sect1,L1800²
NAB_0092_LM,105,152,NAB_0092_sect2,L1800²
NAB_0092_LM,106,152,NAB_0092_sect3,L1800²
NAB_0091_LM,1,182,NAB_0091_sect1,L800
NAB_0091_LM,2,182,NAB_0091_sect2,L800
NAB_0091_LM,3,182,NAB_0091_sect3,L800
NAB_0091_LM,4,170,NAB_0091_sect1,L1800
NAB_0091_LM,5,170,NAB_0091_sect2,L1800
NAB_0091_LM,6,170,NAB_0091_sect3,L1800
NAB_0091_LM,7,182,NAB_0091_sect1,L2100
NAB_0091_LM,8,182,NAB_0091_sect2,L2100
NAB_0091_LM,9,182,NAB_0091_sect3,L2100
NAB_0091_LM,104,152,NAB_0091_sect1,L1800²
NAB_0091_LM,105,152,NAB_0091_sect2,L1800²
NAB_0091_LM,106,152,NAB_0091_sect3,L1800²
NAB_0075_LM,1,182,NAB_0075_sect1,L800
NAB_0075_LM,2,182,NAB_0075_sect2,L800
NAB_0075_LM,3,182,NAB_0075_sect3,L800
NAB_0075_LM,4,192,NAB_0075_sect1,L1800
NAB_0075_LM,5,192,NAB_0075_sect2,L1800
NAB_0075_LM,6,192,NAB_0075_sect3,L1800
NAB_0075_LM,11,182,NAB_0075_sect4,L800
NAB_0075_LM,14,192,NAB_0075_sect4,L1800
NAB_0075_LM,104,182,NAB_0075_sect1,L1800²
NAB_0075_LM,105,182,NAB_0075_sect2,L1800²
NAB_0075_LM,106,182,NAB_0075_sect3,L1800²
NAB_0075_LM,114,182,NAB_0075_sect4,L1800²
NAB_0089_BO_TR,1,182,NAB_0089_sect1,L800
NAB_0089_BO_TR,2,182,NAB_0089_sect2,L800
NAB_0089_BO_TR,3,182,NAB_0089_sect3,L800
NAB_0089_BO_TR,4,170,NAB_0089_sect1,L1800
NAB_0089_BO_TR,5,170,NAB_0089_sect2,L1800
NAB_0089_BO_TR,6,170,NAB_0089_sect3,L1800
NAB_0089_BO_TR,7,182,NAB_0089_sect1,L2100
NAB_0089_BO_TR,8,182,NAB_0089_sect2,L2100
NAB_0089_BO_TR,9,182,NAB_0089_sect3,L2100
NAB_0089_BO_TR,104,182,NAB_0089_sect1,L1800²
NAB_0089_BO_TR,105,182,NAB_0089_sect2,L1800²
NAB_0089_BO_TR,106,182,NAB_0089_sect3,L1800²
NAB_0095_LM,1,182,NAB_0095_sect1,L800
NAB_0095_LM,2,182,NAB_0095_sect2,L800
NAB_0095_LM,3,182,NAB_0095_sect3,L800
NAB_0095_LM,4,170,NAB_0095_sect1,L1800
NAB_0095_LM,5,170,NAB_0095_sect2,L1800
NAB_0095_LM,6,170,NAB_0095_sect3,L1800
NAB_0095_LM,7,152,NAB_0095_sect1,L2100
NAB_0095_LM,8,152,NAB_0095_sect2,L2100
NAB_0095_LM,9,152,NAB_0095_sect3,L2100
NAB_0095_LM,104,182,NAB_0095_sect1,L1800²
NAB_0095_LM,105,182,NAB_0095_sect2,L1800²
NAB_0095_LM,106,182,NAB_0095_sect3,L1800²
NAB_0101_LM,4,182,NAB_0101_sect1,L1800
NAB_0101_LM,5,182,NAB_0101_sect2,L1800
NAB_0101_LM,6,182,NAB_0101_sect3,L1800
NAB_0086_LM,1,182,NAB_0086_sect1,L800
NAB_0086_LM,2,182,NAB_0086_sect2,L800
NAB_0086_LM,3,182,NAB_0086_sect3,L800
NAB_0086_LM,4,170,NAB_0086_sect1,L1800
NAB_0086_LM,5,170,NAB_0086_sect2,L1800
NAB_0086_LM,6,170,NAB_0086_sect3,L1800
NAB_0086_LM,7,165,NAB_0086_sect1,L2100
NAB_0086_LM,8,165,NAB_0086_sect2,L2100
NAB_0086_LM,9,165,NAB_0086_sect3,L2100
NAB_0086_LM,11,182,NAB_0086_sect4,L800
NAB_0086_LM,14,170,NAB_0086_sect4,L1800
NAB_0086_LM,17,182,NAB_0086_sect4,L2100
NAB_0086_LM,24,170,,
NAB_0086_LM,25,170,,
NAB_0086_LM,27,170,,
NAB_0086_LM,28,170,,
NAB_0086_LM,104,182,NAB_0086_sect1,L1800²
NAB_0086_LM,105,182,NAB_0086_sect2,L1800²
NAB_0086_LM,106,182,NAB_0086_sect3,L1800²
NAB_0086_LM,114,182,NAB_0086_sect4,L1800²
NAB_0086_LM,124,182,,
NAB_0086_LM,125,182,,
NAB_0083_LM,1,182,NAB_0083_sect1,L800
NAB_0083_LM,2,182,NAB_0083_sect2,L800
NAB_0083_LM,3,182,NAB_0083_sect3,L800
NAB_0083_LM,4,170,NAB_0083_sect1,L1800
NAB_0083_LM,5,170,NAB_0083_sect2,L1800
NAB_0083_LM,6,170,NAB_0083_sect3,L1800
NAB_0083_LM,7,182,NAB_0083_sect1,L2100
NAB_0083_LM,8,182,NAB_0083_sect2,L2100
NAB_0083_LM,9,182,NAB_0083_sect3,L2100
NAB_0083_LM,104,152,NAB_0083_sect1,L1800²
NAB_0083_LM,105,152,NAB_0083_sect2,L1800²
NAB_0083_LM,106,152,NAB_0083_sect3,L1800²
NAB_0082_LM,1,182,NAB_0082_sect1,L800
NAB_0082_LM,2,182,NAB_0082_sect2,L800
NAB_0082_LM,3,182,NAB_0082_sect3,L800
NAB_0082_LM,4,170,NAB_0082_sect1,L1800
NAB_0082_LM,5,170,NAB_0082_sect2,L1800
NAB_0082_LM,6,170,NAB_0082_sect3,L1800
NAB_0082_LM,7,182,NAB_0082_sect1,L2100
NAB_0082_LM,8,182,NAB_0082_sect2,L2100
NAB_0082_LM,9,182,NAB_0082_sect3,L2100
NAB_0082_LM,104,152,NAB_0082_sect1,L1800²
NAB_0082_LM,105,152,NAB_0082_sect2,L1800²
NAB_0082_LM,106,152,NAB_0082_sect3,L1800²
NAB_0107_LM,4,170,NAB_0107_sect1,L1800
NAB_0107_LM,5,170,NAB_0107_sect2,L1800
NAB_0107_LM,6,170,NAB_0107_sect3,L1800
NAB_0107_LM,104,182,NAB_0107_sect1,L1800²
NAB_0107_LM,105,182,NAB_0107_sect2,L1800²
NAB_0107_LM,106,182,NAB_0107_sect3,L1800²
NAB_0110,1,182,NAB_0110_sect1,L800
NAB_0110,2,182,NAB_0110_sect2,L800
NAB_0110,3,182,NAB_0110_sect3,L800
NAB_0110,4,170,NAB_0110_sect1,L1800
NAB_0110,5,170,NAB_0110_sect2,L1800
NAB_0110,6,170,NAB_0110_sect3,L1800
NAB_0110,7,182,NAB_0110_sect1,L2100
NAB_0110,8,182,NAB_0110_sect2,L2100
NAB_0110,9,182,NAB_0110_sect3,L2100
NAB_0110,11,182,NAB_0110_sect4,L800
NAB_0110,14,170,NAB_0110_sect4,L1800
NAB_0110,17,182,NAB_0110_sect4,L2100
NAB_0110,104,182,NAB_0110_sect1,L1800²
NAB_0110,105,182,NAB_0110_sect2,L1800²
NAB_0110,106,182,NAB_0110_sect3,L1800²
NAB_0110,114,182,NAB_0110_sect4,L1800²
NAB_0084_LM,1,182,NAB_0084_sect1,L800
NAB_0084_LM,2,182,NAB_0084_sect2,L800
NAB_0084_LM,3,182,NAB_0084_sect3,L800
NAB_0084_LM,4,170,NAB_0084_sect1,L1800
NAB_0084_LM,5,170,NAB_0084_sect2,L1800
NAB_0084_LM,6,170,NAB_0084_sect3,L1800
NAB_0084_LM,7,182,NAB_0084_sect1,L2100
NAB_0084_LM,8,182,NAB_0084_sect2,L2100
NAB_0084_LM,9,182,NAB_0084_sect3,L2100
NAB_0084_LM,11,182,NAB_0084_sect4,L800
NAB_0084_LM,14,170,NAB_0084_sect4,L1800
NAB_0084_LM,17,182,NAB_0084_sect4,L2100
NAB_0084_LM,26,170,,
NAB_0084_LM,29,182,,
NAB_0084_LM,104,182,NAB_0084_sect1,L1800²
NAB_0084_LM,105,182,NAB_0084_sect2,L1800²
NAB_0084_LM,106,182,NAB_0084_sect3,L1800²
NAB_0084_LM,114,182,NAB_0084_sect4,L1800²
NAB_0084_LM,126,152,,
NAB_0100_BO_TR,1,182,NAB_0100_sect1,L800
NAB_0100_BO_TR,2,182,NAB_0100_sect2,L800
NAB_0100_BO_TR,3,182,NAB_0100_sect3,L800
NAB_0100_BO_TR,4,182,NAB_0100_sect1,L1800
NAB_0100_BO_TR,5,170,NAB_0100_sect2,L1800
NAB_0100_BO_TR,6,182,NAB_0100_sect3,L1800
NAB_0100_BO_TR,8,182,NAB_0100_sect2,L2100
NAB_0100_BO_TR,9,182,NAB_0100_sect3,L2100
NAB_0100_BO_TR,106,182,NAB_0100_sect3,L1800²
NAB_0096,1,182,NAB_0096_sect1,L800
NAB_0096,2,182,NAB_0096_sect2,L800
NAB_0096,3,182,NAB_0096_sect3,L800
NAB_0096,4,170,NAB_0096_sect1,L1800
NAB_0096,104,182,NAB_0096_sect1,L1800²
NAB_0103_LM,1,182,NAB_0103_sect1,L800
NAB_0103_LM,2,212,NAB_0103_sect2,L800
NAB_0103_LM,3,182,NAB_0103_sect3,L800
NAB_0103_LM,4,182,NAB_0103_sect1,L1800
NAB_0103_LM,5,182,NAB_0103_sect2,L1800
NAB_0103_LM,7,182,NAB_0103_sect1,L2100
NAB_0103_LM,8,182,NAB_0103_sect2,L2100
NAB_0103_LM,104,182,NAB_0103_sect1,L1800²
NAB_0103_LM,105,182,NAB_0103_sect2,L1800²
NAB_0120_LM,1,182,NAB_0120_sect1,L800
NAB_0120_LM,2,182,NAB_0120_sect2,L800
NAB_0120_LM,3,182,NAB_0120_sect3,L800
NAB_0120_LM,4,165,NAB_0120_sect1,L1800
NAB_0120_LM,5,165,NAB_0120_sect2,L1800
NAB_0120_LM,6,165,NAB_0120_sect3,L1800
NAB_0120_LM,7,165,NAB_0120_sect1,L2100
NAB_0120_LM,8,165,NAB_0120_sect2,L2100
NAB_0120_LM,9,165,NAB_0120_sect3,L2100
NAB_0120_LM,104,152,NAB_0120_sect1,L1800²
NAB_0120_LM,105,152,NAB_0120_sect2,L1800²
NAB_0120_LM,106,152,NAB_0120_sect3,L1800²
NAB_0113_LM,1,182,NAB_0113_sect1,L800
NAB_0113_LM,2,182,NAB_0113_sect2,L800
NAB_0113_LM,3,182,NAB_0113_sect3,L800
NAB_0113_LM,4,170,NAB_0113_sect1,L1800
NAB_0113_LM,5,170,NAB_0113_sect2,L1800
NAB_0113_LM,7,182,NAB_0113_sect1,L2100
NAB_0106_LM,1,182,NAB_0106_sect1,L800
NAB_0106_LM,2,182,NAB_0106_sect2,L800
NAB_0106_LM,3,182,NAB_0106_sect3,L800
NAB_0106_LM,4,170,NAB_0106_sect1,L1800
NAB_0106_LM,5,170,NAB_0106_sect2,L1800
NAB_0106_LM,6,182,NAB_0106_sect3,L1800
NAB_0106_LM,7,182,NAB_0106_sect1,L2100
NAB_0106_LM,8,182,NAB_0106_sect2,L2100
NAB_0106_LM,9,182,NAB_0106_sect3,L2100
NAB_0106_LM,11,182,NAB_0106_sect4,L800
NAB_0106_LM,14,170,NAB_0106_sect4,L1800
NAB_0106_LM,17,182,NAB_0106_sect4,L2100
NAB_0106_LM,104,182,NAB_0106_sect1,L1800²
NAB_0106_LM,105,182,NAB_0106_sect2,L1800²
NAB_0106_LM,106,182,NAB_0106_sect3,L1800²
NAB_0106_LM,114,182,NAB_0106_sect4,L1800²
NAB_0123_LM,1,182,NAB_0123_sect1,L800
NAB_0123_LM,2,182,NAB_0123_sect2,L800
NAB_0123_LM,3,182,NAB_0123_sect3,L800
NAB_0123_LM,7,182,NAB_0123_sect1,L2100
NAB_0123_LM,8,182,NAB_0123_sect2,L2100
NAB_0123_LM,9,182,NAB_0123_sect3,L2100
NAB_0121_LM,1,182,NAB_0121_sect1,L800
NAB_0121_LM,2,182,NAB_0121_sect2,L800
NAB_0121_LM,3,182,NAB_0121_sect3,L800
NAB_0121_LM,4,170,NAB_0121_sect1,L1800
NAB_0121_LM,5,170,NAB_0121_sect2,L1800
NAB_0121_LM,6,170,NAB_0121_sect3,L1800
NAB_0121_LM,7,182,NAB_0121_sect1,L2100
NAB_0121_LM,8,182,NAB_0121_sect2,L2100
NAB_0121_LM,9,182,NAB_0121_sect3,L2100
NAB_0121_LM,104,182,NAB_0121_sect1,L1800²
NAB_0121_LM,105,182,NAB_0121_sect2,L1800²
NAB_0121_LM,106,182,NAB_0121_sect3,L1800²
NAB_0112_LM,1,182,NAB_0112_sect1,L800
NAB_0112_LM,2,182,NAB_0112_sect2,L800
NAB_0112_LM,3,182,NAB_0112_sect3,L800
NAB_0112_LM,4,170,NAB_0112_sect1,L1800
NAB_0112_LM,5,192,NAB_0112_sect2,L1800
NAB_0112_LM,6,170,NAB_0112_sect3,L1800
NAB_0112_LM,7,182,NAB_0112_sect1,L2100
NAB_0112_LM,9,182,NAB_0112_sect3,L2100
NAB_0112_LM,104,182,NAB_0112_sect1,L1800²
NAB_0112_LM,105,182,NAB_0112_sect2,L1800²
NAB_0112_LM,106,182,NAB_0112_sect3,L1800²
NAB_0125_LM,1,182,NAB_0125_sect1,L800
NAB_0125_LM,2,182,NAB_0125_sect2,L800
NAB_0125_LM,3,182,NAB_0125_sect3,L800
NAB_0125_LM,4,170,NAB_0125_sect1,L1800
NAB_0125_LM,5,170,NAB_0125_sect2,L1800
NAB_0125_LM,6,170,NAB_0125_sect3,L1800
NAB_0125_LM,7,165,NAB_0125_sect1,L2100
NAB_0125_LM,8,165,NAB_0125_sect2,L2100
NAB_0125_LM,9,165,NAB_0125_sect3,L2100
NAB_0125_LM,104,152,NAB_0125_sect1,L1800²
NAB_0125_LM,105,152,NAB_0125_sect2,L1800²
NAB_0125_LM,106,152,NAB_0125_sect3,L1800²
NAB_0109_LM,1,182,NAB_0109_sect1,L800
NAB_0109_LM,2,182,NAB_0109_sect2,L800
NAB_0109_LM,3,182,NAB_0109_sect3,L800
NAB_0109_LM,4,170,NAB_0109_sect1,L1800
NAB_0109_LM,5,170,NAB_0109_sect2,L1800
NAB_0109_LM,6,170,NAB_0109_sect3,L1800
NAB_0109_LM,7,182,NAB_0109_sect1,L2100
NAB_0109_LM,8,182,NAB_0109_sect2,L2100
NAB_0109_LM,9,182,NAB_0109_sect3,L2100
NAB_0109_LM,11,182,NAB_0109_sect4,L800
NAB_0109_LM,14,170,NAB_0109_sect4,L1800
NAB_0109_LM,17,182,NAB_0109_sect4,L2100
NAB_0109_LM,104,182,NAB_0109_sect1,L1800²
NAB_0109_LM,105,182,NAB_0109_sect2,L1800²
NAB_0109_LM,106,182,NAB_0109_sect3,L1800²
NAB_0109_LM,114,182,NAB_0109_sect4,L1800²
NAB_0102_LM,1,182,NAB_0102_sect1,L800
NAB_0102_LM,2,182,NAB_0102_sect2,L800
NAB_0102_LM,3,182,NAB_0102_sect3,L800
NAB_0102_LM,4,170,NAB_0102_sect1,L1800
NAB_0102_LM,5,170,NAB_0102_sect2,L1800
NAB_0102_LM,104,182,NAB_0102_sect1,L1800²
NAB_0102_LM,105,182,NAB_0102_sect2,L1800²
NAB_0122_LM,1,182,NAB_0122_sect1,L800
NAB_0122_LM,2,182,NAB_0122_sect2,L800
NAB_0122_LM,4,170,NAB_0122_sect1,L1800
NAB_0122_LM,5,170,NAB_0122_sect2,L1800
NAB_0122_LM,7,182,NAB_0122_sect1,L2100
NAB_0122_LM,8,182,NAB_0122_sect2,L2100
NAB_0122_LM,104,152,NAB_0122_sect1,L1800²
NAB_0122_LM,105,152,NAB_0122_sect2,L1800²
NAB_0116_LM,1,182,NAB_0116_sect1,L800
NAB_0116_LM,2,182,NAB_0116_sect2,L800
NAB_0116_LM,3,182,NAB_0116_sect3,L800
NAB_0116_LM,4,169,NAB_0116_sect1,L1800
NAB_0116_LM,5,169,NAB_0116_sect2,L1800
NAB_0116_LM,6,169,NAB_0116_sect3,L1800
NAB_0116_LM,7,182,NAB_0116_sect1,L2100
NAB_0116_LM,8,182,NAB_0116_sect2,L2100
NAB_0116_LM,9,182,NAB_0116_sect3,L2100
NAB_0116_LM,11,182,NAB_0116_sect4,L800
NAB_0116_LM,14,169,NAB_0116_sect4,L1800
NAB_0116_LM,17,182,NAB_0116_sect4,L2100
NAB_0116_LM,104,152,NAB_0116_sect1,L1800²
NAB_0116_LM,105,152,NAB_0116_sect2,L1800²
NAB_0116_LM,106,152,NAB_0116_sect3,L1800²
NAB_0116_LM,114,152,NAB_0116_sect4,L1800²
NAB_0108_LM,1,182,NAB_0108_sect1,L800
NAB_0108_LM,2,182,NAB_0108_sect2,L800
NAB_0108_LM,3,182,NAB_0108_sect3,L800
NAB_0108_LM,4,165,NAB_0108_sect1,L1800
NAB_0108_LM,5,179,NAB_0108_sect2,L1800
NAB_0108_LM,6,165,NAB_0108_sect3,L1800
NAB_0108_LM,7,165,NAB_0108_sect1,L2100
NAB_0108_LM,8,150,NAB_0108_sect2,L2100
NAB_0108_LM,9,165,NAB_0108_sect3,L2100
NAB_0108_LM,104,165,NAB_0108_sect1,L1800²
NAB_0108_LM,105,165,NAB_0108_sect2,L1800²
NAB_0108_LM,106,165,NAB_0108_sect3,L1800²
NAB_0085_LM,1,182,NAB_0085_sect1,L800
NAB_0085_LM,2,182,NAB_0085_sect2,L800
NAB_0085_LM,3,182,NAB_0085_sect3,L800
NAB_0085_LM,4,170,NAB_0085_sect1,L1800
NAB_0085_LM,5,170,NAB_0085_sect2,L1800
NAB_0085_LM,6,170,NAB_0085_sect3,L1800
NAB_0085_LM,7,182,NAB_0085_sect1,L2100
NAB_0085_LM,8,182,NAB_0085_sect2,L2100
NAB_0085_LM,9,182,NAB_0085_sect3,L2100
NAB_0085_LM,11,182,NAB_0085_sect4,L800
NAB_0085_LM,14,170,NAB_0085_sect4,L1800
NAB_0085_LM,17,182,NAB_0085_sect4,L2100
NAB_0085_LM,104,182,NAB_0085_sect1,L1800²
NAB_0085_LM,105,182,NAB_0085_sect2,L1800²
NAB_0085_LM,106,182,NAB_0085_sect3,L1800²
NAB_0085_LM,114,182,NAB_0085_sect4,L1800²
NAB_0126_LM,4,182,NAB_0126_sect1,L1800
NAB_0126_LM,5,182,NAB_0126_sect2,L1800
NAB_0126_LM,6,182,NAB_0126_sect3,L1800
NAB_0142_BO_TR,1,182,NAB_0142_sect1,L800
NAB_0142_BO_TR,2,182,NAB_0142_sect2,L800
NAB_0142_BO_TR,3,182,NAB_0142_sect3,L800
NAB_0142_BO_TR,4,169,NAB_0142_sect1,L1800
NAB_0142_BO_TR,5,169,NAB_0142_sect2,L1800
NAB_0142_BO_TR,6,169,NAB_0142_sect3,L1800
NAB_0142_BO_TR,7,169,NAB_0142_sect1,L2100
NAB_0142_BO_TR,8,169,NAB_0142_sect2,L2100
NAB_0142_BO_TR,9,169,NAB_0142_sect3,L2100
NAB_0142_BO_TR,104,152,NAB_0142_sect1,L1800²
NAB_0142_BO_TR,105,152,NAB_0142_sect2,L1800²
NAB_0142_BO_TR,106,152,NAB_0142_sect3,L1800²
NAB_0127_LM,1,182,NAB_0127_sect1,L800
NAB_0127_LM,2,182,NAB_0127_sect2,L800
NAB_0127_LM,3,182,NAB_0127_sect3,L800
NAB_0127_LM,4,182,NAB_0127_sect1,L1800
NAB_0127_LM,5,182,NAB_0127_sect2,L1800
NAB_0127_LM,6,170,NAB_0127_sect3,L1800
NAB_0140_LM,1,182,NAB_0140_sect1,L800
NAB_0140_LM,2,182,NAB_0140_sect2,L800
NAB_0140_LM,3,182,NAB_0140_sect3,L800
NAB_0140_LM,4,170,NAB_0140_sect1,L1800
NAB_0140_LM,5,170,NAB_0140_sect2,L1800
NAB_0140_LM,6,170,NAB_0140_sect3,L1800
NAB_0140_LM,7,182,NAB_0140_sect1,L2100
NAB_0140_LM,8,182,NAB_0140_sect2,L2100
NAB_0140_LM,9,182,NAB_0140_sect3,L2100
NAB_0140_LM,104,152,NAB_0140_sect1,L1800²
NAB_0140_LM,105,152,NAB_0140_sect2,L1800²
NAB_0140_LM,106,152,NAB_0140_sect3,L1800²
NAB_0141_LM,1,182,NAB_0141_sect1,L800
NAB_0141_LM,2,182,NAB_0141_sect2,L800
NAB_0141_LM,3,182,NAB_0141_sect3,L800
NAB_0141_LM,4,170,NAB_0141_sect1,L1800
NAB_0141_LM,5,170,NAB_0141_sect2,L1800
NAB_0141_LM,6,170,NAB_0141_sect3,L1800
NAB_0141_LM,7,182,NAB_0141_sect1,L2100
NAB_0141_LM,8,182,NAB_0141_sect2,L2100
NAB_0141_LM,9,182,NAB_0141_sect3,L2100
NAB_0141_LM,11,182,NAB_0141_sect4,L800
NAB_0141_LM,14,170,NAB_0141_sect4,L1800
NAB_0141_LM,17,182,NAB_0141_sect4,L2100
NAB_0141_LM,104,152,NAB_0141_sect1,L1800²
NAB_0141_LM,105,152,NAB_0141_sect2,L1800²
NAB_0141_LM,106,152,NAB_0141_sect3,L1800²
NAB_0141_LM,114,152,NAB_0141_sect4,L1800²
NAB_0136_LM,4,170,NAB_0136_sect1,L1800
NAB_0136_LM,5,170,NAB_0136_sect2,L1800
NAB_0136_LM,6,170,NAB_0136_sect3,L1800
NAB_0136_LM,7,182,NAB_0136_sect1,L2100
NAB_0136_LM,8,182,NAB_0136_sect2,L2100
NAB_0136_LM,9,182,NAB_0136_sect3,L2100
NAB_0136_LM,14,170,NAB_0136_sect4,L1800
NAB_0136_LM,17,182,NAB_0136_sect4,L2100
NAB_0136_LM,104,182,NAB_0136_sect1,L1800²
NAB_0136_LM,105,182,NAB_0136_sect2,L1800²
NAB_0136_LM,106,182,NAB_0136_sect3,L1800²
NAB_0136_LM,114,182,NAB_0136_sect4,L1800²
NAB_0131_BO_TR,1,182,NAB_0131_sect1,L800
NAB_0131_BO_TR,2,182,NAB_0131_sect2,L800
NAB_0131_BO_TR,3,182,NAB_0131_sect3,L800
NAB_0131_BO_TR,4,170,NAB_0131_sect1,L1800
NAB_0131_BO_TR,5,170,NAB_0131_sect2,L1800
NAB_0131_BO_TR,6,170,NAB_0131_sect3,L1800
NAB_0131_BO_TR,7,182,NAB_0131_sect1,L2100
NAB_0131_BO_TR,8,182,NAB_0131_sect2,L2100
NAB_0131_BO_TR,9,182,NAB_0131_sect3,L2100
NAB_0131_BO_TR,104,152,NAB_0131_sect1,L1800²
NAB_0131_BO_TR,105,152,NAB_0131_sect2,L1800²
NAB_0131_BO_TR,106,152,NAB_0131_sect3,L1800²
NAB_0117_LM,1,182,NAB_0117_sect1,L800
NAB_0117_LM,2,182,NAB_0117_sect2,L800
NAB_0117_LM,3,182,NAB_0117_sect3,L800
NAB_0117_LM,4,170,NAB_0117_sect1,L1800
NAB_0117_LM,5,170,NAB_0117_sect2,L1800
NAB_0117_LM,6,170,NAB_0117_sect3,L1800
NAB_0117_LM,7,182,NAB_0117_sect1,L2100
NAB_0117_LM,8,182,NAB_0117_sect2,L2100
NAB_0117_LM,9,182,NAB_0117_sect3,L2100
NAB_0117_LM,104,152,NAB_0117_sect1,L1800²
NAB_0117_LM,105,152,NAB_0117_sect2,L1800²
NAB_0117_LM,106,152,NAB_0117_sect3,L1800²
NAB_0119_LM,1,182,NAB_0119_sect1,L800
NAB_0119_LM,2,182,NAB_0119_sect2,L800
NAB_0119_LM,3,182,NAB_0119_sect3,L800
NAB_0119_LM,4,170,NAB_0119_sect1,L1800
NAB_0119_LM,5,170,NAB_0119_sect2,L1800
NAB_0119_LM,6,170,NAB_0119_sect3,L1800
NAB_0119_LM,7,152,NAB_0119_sect1,L2100
NAB_0119_LM,8,182,NAB_0119_sect2,L2100
NAB_0119_LM,9,182,NAB_0119_sect3,L2100
NAB_0119_LM,11,182,NAB_0119_sect4,L800
NAB_0119_LM,14,170,NAB_0119_sect4,L1800
NAB_0119_LM,17,182,NAB_0119_sect4,L2100
NAB_0119_LM,24,170,,
NAB_0119_LM,27,152,,
NAB_0119_LM,104,169,NAB_0119_sect1,L1800²
NAB_0119_LM,105,182,NAB_0119_sect2,L1800²
NAB_0119_LM,106,182,NAB_0119_sect3,L1800²
NAB_0119_LM,114,182,NAB_0119_sect4,L1800²
NAB_0119_LM,124,152,,
NAB_0129_BO_TR,1,182,NAB_0129_sect1,L800
NAB_0129_BO_TR,2,182,NAB_0129_sect2,L800
NAB_0129_BO_TR,3,182,NAB_0129_sect3,L800
NAB_0129_BO_TR,4,170,NAB_0129_sect1,L1800
NAB_0129_BO_TR,5,170,NAB_0129_sect2,L1800
NAB_0129_BO_TR,6,170,NAB_0129_sect3,L1800
NAB_0129_BO_TR,7,165,NAB_0129_sect1,L2100
NAB_0129_BO_TR,8,165,NAB_0129_sect2,L2100
NAB_0129_BO_TR,9,165,NAB_0129_sect3,L2100
NAB_0129_BO_TR,104,182,NAB_0129_sect1,L1800²
NAB_0129_BO_TR,105,182,NAB_0129_sect2,L1800²
NAB_0129_BO_TR,106,182,NAB_0129_sect3,L1800²
NAB_0148_LM,1,182,NAB_0148_sect1,L800
NAB_0148_LM,2,182,NAB_0148_sect2,L800
