Site Name,Device No,Device Name,Actual Tilt,Sector,Band
MED_0041_LM,4,B09&08_2T2R_sect2,70,MED_0041_sect2,L800
MED_0041_LM,5,B18_2T2R_sect2,60,MED_0041_sect2,L1800
MED_0041_LM,6,B21_2T2R_sect3,50,MED_0041_sect3,L2100
MED_0041_LM,7,B09&08_2T2R_sect3,60,MED_0041_sect3,L800
MED_0041_LM,8,B18_2T2R_sect3,50,MED_0041_sect3,L1800
MED_0042_LM,0,B21_2T2R_sect1,60,MED_0042_sect1,L2100
MED_0042_LM,1,B09&08_2T2R_sect1,-1,MED_0042_sect1,L800
MED_0042_LM,2,B18_2T2R_sect1,-1,MED_0042_sect1,L1800
MED_0042_LM,3,B21_2T2R_sect2,30,MED_0042_sect2,L2100
MED_0042_LM,4,B09&08_2T2R_sect2,-1,MED_0042_sect2,L800
MED_0042_LM,5,B18_2T2R_sect2,-1,MED_0042_sect2,L1800
MED_0042_LM,6,B21_2T2R_sect3,20,MED_0042_sect3,L2100
MED_0042_LM,7,B09&08_2T2R_sect3,-1,MED_0042_sect3,L800
MED_0042_LM,8,B18_2T2R_sect3,70,MED_0042_sect3,L1800
MED_0042_LM,9,B21_2T2R_sect4,20,MED_0042_sect4,L2100
MED_0042_LM,10,B09&08_2T2R_sect4,40,MED_0042_sect4,L800
MED_0042_LM,11,B18_2T2R_sect4,20,MED_0042_sect4,L1800
MED_0043_LM,0,B21_2T2R_sect1,20,MED_0043_sect1,L2100
MED_0043_LM,1,B09&08_2T2R_sect1,-1,MED_0043_sect1,L800
MED_0043_LM,2,B21_2T2R_sect2,20,MED_0043_sect2,L2100
MED_0043_LM,3,B09&08_2T2R_sect2,70,MED_0043_sect2,L800
MED_0043_LM,4,B21_2T2R_sect3,20,MED_0043_sect3,L2100
MED_0043_LM,5,B09&08_2T2R_sect3,50,MED_0043_sect3,L800
MED_0043_LM,6,B18_2T2R_sect2,89,MED_0043_sect2,L1800
MED_0043_LM,7,B18_2T2R_sect4,40,MED_0043_sect4,L1800
MED_0043_LM,8,B18_2T2R_sect3,30,MED_0043_sect3,L1800
MED_0043_LM,10,B21_2T2R_sect4,60,MED_0043_sect4,L2100
MED_0043_LM,11,B09&08_2T2R_sect4,50,MED_0043_sect4,L800
MED_0043_LM,12,B18_2T2R_sect1,4,MED_0043_sect1,L1800
MED_0048_LM,0,B21_2T2R_sect1,0,MED_0048_sect1,L2100
MED_0048_LM,1,B09&08_2T2R_sect1,5,MED_0048_sect1,L800
MED_0048_LM,4,B09&08_2T2R_sect2,30,MED_0048_sect2,L800
MED_0048_LM,6,B21_2T2R_sect3,82,MED_0048_sect3,L2100
MED_0048_LM,7,B09&08_2T2R_sect3,40,MED_0048_sect3,L800
MED_0045_LM,0,B21_2T2R_sect1,40,MED_0045_sect1,L2100
MED_0045_LM,1,B09&08_2T2R_sect1,60,MED_0045_sect1,L800
MED_0045_LM,2,B18_2T2R_sect1,50,MED_0045_sect1,L1800
MED_0045_LM,3,B21_2T2R_sect2,20,MED_0045_sect2,L2100
MED_0045_LM,4,B09&08_2T2R_sect2,10,MED_0045_sect2,L800
MED_0045_LM,5,B18_2T2R_sect2,-1,MED_0045_sect2,L1800
MED_0045_LM,6,B21_2T2R_sect3,50,MED_0045_sect3,L2100
MED_0045_LM,7,B09&08_2T2R_sect3,60,MED_0045_sect3,L800
MED_0045_LM,8,B18_2T2R_sect3,50,MED_0045_sect3,L1800
MED_0045_LM,9,B21_2T2R_sect4,20,MED_0045_sect4,L2100
MED_0045_LM,10,B09&08_2T2R_sect4,20,MED_0045_sect4,L800
MED_0045_LM,11,B18_2T2R_sect4,20,MED_0045_sect4,L1800
MED_0052_LM,0,B09_2T2R_sect1,40,MED_0052_sect1,
MED_0052_LM,1,B09_2T2R_sect2,20,MED_0052_sect2,
MED_0052_LM,2,B09_2T2R_sect3,40,MED_0052_sect3,
MED_0052_LM,3,B09_2T2R_sect4,20,MED_0052_sect4,
MED_0027_LM,0,B21_2T2R_sect1,76,MED_0027_sect1,L2100
MED_0027_LM,1,B09_2T2R_sect1,50,MED_0027_sect1,
MED_0027_LM,2,B18_2T2R_sect1,120,MED_0027_sect1,L1800
MED_0027_LM,3,B21_2T2R_sect2,45,MED_0027_sect2,L2100
MED_0027_LM,4,B09_2T2R_sect2,50,MED_0027_sect2,
MED_0027_LM,5,B18_2T2R_sect2,50,MED_0027_sect2,L1800
MED_0027_LM,6,B21_2T2R_sect3,0,MED_0027_sect3,L2100
MED_0027_LM,7,B09_2T2R_sect3,0,MED_0027_sect3,
MED_0027_LM,8,B18_2T2R_sect3,50,MED_0027_sect3,L1800
MED_0044_LM,0,B21_2T2R_sect1,50,MED_0044_sect1,L2100
MED_0044_LM,1,B09&08_2T2R_sect1,70,MED_0044_sect1,L800
MED_0044_LM,2,B21_2T2R_sect2,20,MED_0044_sect2,L2100
MED_0044_LM,3,B09&08_2T2R_sect2,20,MED_0044_sect2,L800
MED_0044_LM,4,B21_2T2R_sect3,60,MED_0044_sect3,L2100
MED_0044_LM,5,B09&08_2T2R_sect3,70,MED_0044_sect3,L800
MED_0044_LM,6,B18_2T2R_sect3,60,MED_0044_sect3,L1800
MED_0044_LM,7,B18_2T2R_sect2,20,MED_0044_sect2,L1800
MED_0044_LM,8,B18_2T2R_sect1,20,MED_0044_sect1,L1800
MED_0044_LM,9,B21_2T2R_sect4,50,MED_0044_sect4,L2100
MED_0044_LM,10,B09&08_2T2R_sect4,60,MED_0044_sect4,L800
MED_0044_LM,11,B18_2T2R_sect4,50,MED_0044_sect4,L1800
MED_0046_LM,0,B21_2T2R_sect1,-1,MED_0046_sect1,L2100
MED_0046_LM,1,B21_2T2R_sect2,-1,MED_0046_sect2,L2100
MED_0046_LM,2,B21_2T2R_sect3,60,MED_0046_sect3,L2100
MED_0046_LM,3,B09&08_2T2R_sect1,-1,MED_0046_sect1,L800
MED_0046_LM,4,B09&08_2T2R_sect2,-1,MED_0046_sect2,L800
MED_0046_LM,5,B09&08_2T2R_sect3,80,MED_0046_sect3,L800
MED_0046_LM,6,B18_2T2R_sect1,-1,MED_0046_sect1,L1800
MED_0046_LM,7,B18_2T2R_sect2,-1,MED_0046_sect2,L1800
MED_0046_LM,8,B18_2T2R_sect3,60,MED_0046_sect3,L1800
MED_0047_LM,0,B21_2T2R_sect1,50,MED_0047_sect1,L2100
MED_0047_LM,1,B09&08_2T2R_sect1,60,MED_0047_sect1,L800
MED_0047_LM,2,B18_2T2R_sect1,50,MED_0047_sect1,L1800
MED_0047_LM,3,B21_2T2R_sect2,30,MED_0047_sect2,L2100
MED_0047_LM,4,B09&08_2T2R_sect2,-1,MED_0047_sect2,L800
MED_0047_LM,5,B18_2T2R_sect2,-1,MED_0047_sect2,L1800
MED_0047_LM,6,B21_2T2R_sect3,30,MED_0047_sect3,L2100
MED_0047_LM,7,B09&08_2T2R_sect3,60,MED_0047_sect3,L800
MED_0047_LM,8,B18_2T2R_sect3,10,MED_0047_sect3,L1800
MED_0047_LM,9,B21_2T2R_sect4,20,MED_0047_sect4,L2100
MED_0047_LM,10,B09_2T2R_sect4,40,MED_0047_sect4,
MED_0047_LM,11,B18_2T2R_sect4,63,MED_0047_sect4,L1800
MED_0049_LM,0,B21_2T2R_sect1,20,MED_0049_sect1,L2100
MED_0049_LM,1,B09&08_2T2R_sect1,30,MED_0049_sect1,L800
MED_0049_LM,2,B18_2T2R_sect1,20,MED_0049_sect1,L1800
MED_0049_LM,4,B21_2T2R_sect2,30,MED_0049_sect2,L2100
MED_0049_LM,5,B09&08_2T2R_sect2,40,MED_0049_sect2,L800
MED_0049_LM,6,B18_2T2R_sect2,20,MED_0049_sect2,L1800
MED_0049_LM,8,B21_2T2R_sect3,20,MED_0049_sect3,L2100
MED_0049_LM,9,B09&08_2T2R_sect3,40,MED_0049_sect3,L800
MED_0049_LM,10,B18_2T2R_sect3,20,MED_0049_sect3,L1800
MED_0058,0,B21_2T2R_sect1,60,MED_0058_sect1,L2100
MED_0058,1,B09_2T2R_sect1,20,MED_0058_sect1,
MED_0058,2,B18_2T2R_sect1,60,MED_0058_sect1,L1800
MED_0058,5,B21_2T2R_sect2,-1,MED_0058_sect2,L2100
MED_0058,6,B09_2T2R_sect2,-1,MED_0058_sect2,
MED_0058,7,B18_2T2R_sect2,-1,MED_0058_sect2,L1800
MED_0058,10,B21_2T2R_sect3,-1,MED_0058_sect3,L2100
MED_0058,11,B09_2T2R_sect3,-1,MED_0058_sect3,
MED_0058,12,B18_2T2R_sect3,-1,MED_0058_sect3,L1800
MED_0053_LM,0,B21_2T2R_sect1,40,MED_0053_sect1,L2100
MED_0053_LM,1,B09_2T2R_sect1,20,MED_0053_sect1,
MED_0053_LM,2,B18_2T2R_sect1,60,MED_0053_sect1,L1800
MED_0053_LM,3,B21_2T2R_sect2,40,MED_0053_sect2,L2100
MED_0053_LM,4,B09_2T2R_sect2,20,MED_0053_sect2,
MED_0053_LM,5,B18_2T2R_sect2,110,MED_0053_sect2,L1800
MED_0053_LM,6,B21_2T2R_sect3,40,MED_0053_sect3,L2100
MED_0053_LM,7,B09_2T2R_sect3,20,MED_0053_sect3,
MED_0053_LM,8,B18_2T2R_sect3,60,MED_0053_sect3,L1800
MED_0050_LM,0,B09_2T2R_sect1,60,MED_0050_sect1,
MED_0050_LM,1,B09_2T2R_sect2,40,MED_0050_sect2,
MED_0050_LM,2,B09_2T2R_sect3,20,MED_0050_sect3,
MED_0050_LM,3,B21_2T2R_sect3,20,MED_0050_sect3,L2100
MED_0059_LM,0,B21_2T2R_sect1,75,MED_0059_sect1,L2100
MED_0059_LM,1,B09_2T2R_sect1,25,MED_0059_sect1,
MED_0059_LM,2,B18_2T2R_sect1,20,MED_0059_sect1,L1800
MED_0059_LM,3,B08_2T2R_sect1,20,MED_0059_sect1,L800
MED_0059_LM,5,B21_2T2R_sect2,60,MED_0059_sect2,L2100
MED_0059_LM,6,B09&08_2T2R_sect2,50,MED_0059_sect2,L800
MED_0059_LM,7,B18_2T2R_sect2,20,MED_0059_sect2,L1800
MED_0059_LM,8,B21_2T2R_sect3,60,MED_0059_sect3,L2100
MED_0059_LM,9,B09&08_2T2R_sect3,40,MED_0059_sect3,L800
MED_0059_LM,10,B18_2T2R_sect3,20,MED_0059_sect3,L1800
MED_0062_LM,0,B21&18_Div_sect1,40,MED_0062_sect1,"['L2100', 'L1800']"
MED_0062_LM,1,B09&08_2T2R_sect1,30,MED_0062_sect1,L800
MED_0062_LM,2,B21&18_Main_sect1,40,MED_0062_sect1,"['L2100', 'L1800']"
MED_0062_LM,3,B21&18_Div_sect2,50,MED_0062_sect2,"['L2100', 'L1800']"
MED_0062_LM,4,B09&08_2T2R_sect2,50,MED_0062_sect2,L800
MED_0062_LM,5,B21&18_Main_sect2,50,MED_0062_sect2,"['L2100', 'L1800']"
MED_0062_LM,6,B21&18_Div_sect3,30,MED_0062_sect3,"['L2100', 'L1800']"
MED_0062_LM,7,B09&08_2T2R_sect3,40,MED_0062_sect3,L800
MED_0062_LM,8,B21&18_Main_sect3,30,MED_0062_sect3,"['L2100', 'L1800']"
MED_0063_LM,0,B21_2T2R_sect1,50,MED_0063_sect1,L2100
MED_0063_LM,1,B09&08_2T2R_sect1,70,MED_0063_sect1,L800
MED_0063_LM,2,B18_2T2R_sect1,50,MED_0063_sect1,L1800
MED_0063_LM,3,B21_2T2R_sect2,40,MED_0063_sect2,L2100
MED_0063_LM,4,B09&08_2T2R_sect2,30,MED_0063_sect2,L800
MED_0063_LM,5,B18_2T2R_sect2,60,MED_0063_sect2,L1800
MED_0063_LM,6,B21_2T2R_sect3,60,MED_0063_sect3,L2100
MED_0063_LM,7,B09&08_2T2R_sect3,50,MED_0063_sect3,L800
MED_0063_LM,8,B18_2T2R_sect3,30,MED_0063_sect3,L1800
MED_0054_LM,1,B21&18_2T2R_sect1,0,MED_0054_sect1,"['L2100', 'L1800']"
MED_0054_LM,2,B09&08_2T2R_sect1,64,MED_0054_sect1,L800
MED_0054_LM,3,B09&08_2T2R_sect2,35,MED_0054_sect2,L800
MED_0054_LM,4,B09&08_2T2R_sect3,0,MED_0054_sect3,L800
MED_0054_LM,5,B21&18_Div_sect2,20,MED_0054_sect2,"['L2100', 'L1800']"
MED_0054_LM,6,B21&18_Div_sect3,0,MED_0054_sect3,"['L2100', 'L1800']"
MED_0054_LM,7,B21&18_Main_sect2,8,MED_0054_sect2,"['L2100', 'L1800']"
MED_0054_LM,8,B21&18_Main_sect3,0,MED_0054_sect3,"['L2100', 'L1800']"
MED_0054_LM,9,B09&08_2T2R_sect4,20,MED_0054_sect4,L800
MED_0054_LM,10,B21&18_Div_sect4,10,MED_0054_sect4,"['L2100', 'L1800']"
MED_0054_LM,11,B21&18_Main_sect4,10,MED_0054_sect4,"['L2100', 'L1800']"
MED_0061_LM,0,B21&18_Div_sect1,40,MED_0061_sect1,"['L2100', 'L1800']"
MED_0061_LM,1,B09_2T2R_sect1,40,MED_0061_sect1,
MED_0061_LM,2,B21&18_Main_sect1,40,MED_0061_sect1,"['L2100', 'L1800']"
MED_0061_LM,3,B21&18_Div_sect2,20,MED_0061_sect2,"['L2100', 'L1800']"
MED_0061_LM,4,B09_2T2R_sect2,20,MED_0061_sect2,
MED_0061_LM,5,B21&18_Main_sect2,20,MED_0061_sect2,"['L2100', 'L1800']"
MED_0061_LM,6,B21&18_Div_sect3,40,MED_0061_sect3,"['L2100', 'L1800']"
MED_0061_LM,7,B09_2T2R_sect3,100,MED_0061_sect3,
MED_0061_LM,8,B21&18_Main_sect3,40,MED_0061_sect3,"['L2100', 'L1800']"
MED_0067_LM,0,B21&18_Div_sect1,30,MED_0067_sect1,"['L2100', 'L1800']"
MED_0067_LM,1,B21&18_Div_sect2,30,MED_0067_sect2,"['L2100', 'L1800']"
MED_0067_LM,2,B21&18_Div_sect3,30,MED_0067_sect3,"['L2100', 'L1800']"
MED_0067_LM,3,B09_2T2R_sect1,40,MED_0067_sect1,
MED_0067_LM,4,B09_2T2R_sect2,60,MED_0067_sect2,
MED_0067_LM,5,B09_2T2R_sect3,40,MED_0067_sect3,
MED_0067_LM,6,B21&18_Main_sect1,30,MED_0067_sect1,"['L2100', 'L1800']"
MED_0067_LM,7,B21&18_Main_sect2,30,MED_0067_sect2,"['L2100', 'L1800']"
MED_0067_LM,8,B21&18_Main_sect3,30,MED_0067_sect3,"['L2100', 'L1800']"
MED_0060_LM,0,B21_2T2R_sect1,30,MED_0060_sect1,L2100
MED_0060_LM,1,B09&08_2T2R_sect1,30,MED_0060_sect1,L800
MED_0060_LM,2,B18_2T2R_sect1,60,MED_0060_sect1,L1800
MED_0060_LM,3,B21_2T2R_sect2,60,MED_0060_sect2,L2100
MED_0060_LM,4,B09&08_2T2R_sect2,50,MED_0060_sect2,L800
MED_0060_LM,5,B18_2T2R_sect2,30,MED_0060_sect2,L1800
MED_0060_LM,6,B21_2T2R_sect3,20,MED_0060_sect3,L2100
MED_0060_LM,7,B09&08_2T2R_sect3,-1,MED_0060_sect3,L800
MED_0060_LM,8,B18_2T2R_sect3,-1,MED_0060_sect3,L1800
MED_0069_LM,0,B21&18_Div_sect3,20,MED_0069_sect3,"['L2100', 'L1800']"
MED_0069_LM,1,B09&08_2T2R_sect3,30,MED_0069_sect3,L800
MED_0069_LM,2,B21&18_Main_sect3,20,MED_0069_sect3,"['L2100', 'L1800']"
MED_0069_LM,3,B21&18_Div_sect1,30,MED_0069_sect1,"['L2100', 'L1800']"
MED_0069_LM,4,B09&08_2T2R_sect1,40,MED_0069_sect1,L800
MED_0069_LM,5,B21&18_Main_sect1,30,MED_0069_sect1,"['L2100', 'L1800']"
MED_0069_LM,6,B21&18_Div_sect2,40,MED_0069_sect2,"['L2100', 'L1800']"
MED_0069_LM,7,B09&08_2T2R_sect2,50,MED_0069_sect2,L800
MED_0069_LM,8,B21&18_Main_sect2,40,MED_0069_sect2,"['L2100', 'L1800']"
MED_0068_LM,0,B21&18_Div_sect1,40,MED_0068_sect1,"['L2100', 'L1800']"
MED_0068_LM,1,B09_2T2R_sect1,40,MED_0068_sect1,
MED_0068_LM,2,B21&18_Main_sect1,40,MED_0068_sect1,"['L2100', 'L1800']"
MED_0068_LM,3,B21&18_Div_sect2,62,MED_0068_sect2,"['L2100', 'L1800']"
MED_0068_LM,4,B09_2T2R_sect2,62,MED_0068_sect2,
MED_0068_LM,5,B21&18_Main_sect2,50,MED_0068_sect2,"['L2100', 'L1800']"
MED_0068_LM,6,B21&18_Div_sect3,30,MED_0068_sect3,"['L2100', 'L1800']"
MED_0068_LM,7,B09_2T2R_sect3,50,MED_0068_sect3,
MED_0068_LM,8,B21&18_Main_sect3,30,MED_0068_sect3,"['L2100', 'L1800']"
MED_0068_LM,9,B08_2T2R_sect3,50,MED_0068_sect3,L800
MED_0068_LM,10,B08_2T2R_sect1,83,MED_0068_sect1,L800
MED_0068_LM,11,B08_2T2R_sect2,90,MED_0068_sect2,L800
MED_0080_LM,1,B09&08_2T2R_sect1,60,MED_0080_sect1,L800
MED_0080_LM,4,B09&08_2T2R_sect2,20,MED_0080_sect2,L800
MED_0080_LM,7,B09&08_2T2R_sect3,20,MED_0080_sect3,L800
MED_0080_LM,10,B09&08_2T2R_sect4,22,MED_0080_sect4,L800
MED_0065_LM,0,B21&18_Div_sect1,30,MED_0065_sect1,"['L2100', 'L1800']"
MED_0065_LM,1,B09_2T2R_sect1,50,MED_0065_sect1,
MED_0065_LM,2,B21&18_Main_sect1,30,MED_0065_sect1,"['L2100', 'L1800']"
MED_0065_LM,3,B08_2T2R_sect1,30,MED_0065_sect1,L800
MED_0065_LM,4,B21&18_Div_sect2,25,MED_0065_sect2,"['L2100', 'L1800']"
MED_0065_LM,5,B09_2T2R_sect2,20,MED_0065_sect2,
MED_0065_LM,6,B21&18_Main_sect2,25,MED_0065_sect2,"['L2100', 'L1800']"
MED_0065_LM,7,B08_2T2R_sect2,30,MED_0065_sect2,L800
MED_0065_LM,8,B21&18_Div_sect3,30,MED_0065_sect3,"['L2100', 'L1800']"
MED_0065_LM,9,B09_2T2R_sect3,60,MED_0065_sect3,
MED_0065_LM,10,B21&18_Main_sect3,30,MED_0065_sect3,"['L2100', 'L1800']"
MED_0065_LM,11,B08_2T2R_sect3,40,MED_0065_sect3,L800
MED_0070_LM,0,B21_2T2R_sect1,40,MED_0070_sect1,L2100
MED_0070_LM,1,B21_2T2R_sect2,60,MED_0070_sect2,L2100
MED_0070_LM,2,B21_2T2R_sect3,50,MED_0070_sect3,L2100
MED_0070_LM,3,B09&08_2T2R_sect1,60,MED_0070_sect1,L800
MED_0070_LM,4,B09&08_2T2R_sect3,40,MED_0070_sect3,L800
MED_0070_LM,5,B18_2T2R_sect3,20,MED_0070_sect3,L1800
MED_0070_LM,6,B18_2T2R_sect2,60,MED_0070_sect2,L1800
MED_0070_LM,7,B18_2T2R_sect1,20,MED_0070_sect1,L1800
MED_0070_LM,8,B09&08_2T2R_sect2,50,MED_0070_sect2,L800
MED_0078_LM,0,B21&18_Div_sect1,20,MED_0078_sect1,"['L2100', 'L1800']"
MED_0078_LM,1,B09&08_2T2R_sect1,50,MED_0078_sect1,L800
MED_0078_LM,2,B21&18_Main_sect1,20,MED_0078_sect1,"['L2100', 'L1800']"
MED_0078_LM,3,B21&18_Div_sect2,20,MED_0078_sect2,"['L2100', 'L1800']"
MED_0078_LM,4,B09&08_2T2R_sect2,50,MED_0078_sect2,L800
MED_0078_LM,5,B21&18_Main_sect2,20,MED_0078_sect2,"['L2100', 'L1800']"
MED_0078_LM,6,B21&18_Div_sect3,20,MED_0078_sect3,"['L2100', 'L1800']"
MED_0078_LM,7,B09&08_2T2R_sect3,53,MED_0078_sect3,L800
MED_0078_LM,8,B21&18_Main_sect3,20,MED_0078_sect3,"['L2100', 'L1800']"
MED_0066_LM,0,B21&18_Div_sect1,40,MED_0066_sect1,"['L2100', 'L1800']"
MED_0066_LM,1,B09&08_2T2R_sect1,60,MED_0066_sect1,L800
MED_0066_LM,2,B21&18_Main_sect1,40,MED_0066_sect1,"['L2100', 'L1800']"
MED_0066_LM,3,B21&18_Div_sect2,60,MED_0066_sect2,"['L2100', 'L1800']"
MED_0066_LM,4,B09&08_2T2R_sect2,70,MED_0066_sect2,L800
MED_0066_LM,5,B21&18_Main_sect2,60,MED_0066_sect2,"['L2100', 'L1800']"
MED_0066_LM,8,B09&08_2T2R_sect3,44,MED_0066_sect3,L800
MED_0066_LM,10,B21&18_2T2R_sect3,50,MED_0066_sect3,"['L2100', 'L1800']"
MED_0066_LM,11,B21&18_2T2R_sect3,50,MED_0066_sect3,"['L2100', 'L1800']"
MED_0066_LM,13,B21&18_Div_sect4,70,MED_0066_sect4,"['L2100', 'L1800']"
MED_0066_LM,14,B09&08_2T2R_sect4,70,MED_0066_sect4,L800
MED_0066_LM,15,B21&18_Main_sect4,70,MED_0066_sect4,"['L2100', 'L1800']"
MED_0066_LM,16,B21&18_Div_sect1,40,MED_0066_sect1,"['L2100', 'L1800']"
MED_0066_LM,17,B21&18_Main_sect1,40,MED_0066_sect1,"['L2100', 'L1800']"
MED_0075_LM,0,B21_2T2R_sect1,50,MED_0075_sect1,L2100
MED_0075_LM,1,B09_2T2R_sect1,50,MED_0075_sect1,
MED_0075_LM,2,B18_2T2R_sect1,50,MED_0075_sect1,L1800
MED_0075_LM,3,B21_2T2R_sect2,50,MED_0075_sect2,L2100
MED_0075_LM,4,B09_2T2R_sect2,50,MED_0075_sect2,
MED_0075_LM,5,B18_2T2R_sect2,50,MED_0075_sect2,L1800
MED_0075_LM,6,B21_2T2R_sect3,50,MED_0075_sect3,L2100
MED_0075_LM,7,B09_2T2R_sect3,50,MED_0075_sect3,
MED_0075_LM,8,B18_2T2R_sect3,98,MED_0075_sect3,L1800
MED_0072_LM,0,B21&18_Div_sect1,30,MED_0072_sect1,"['L2100', 'L1800']"
MED_0072_LM,1,B09&08_2T2R_sect1,40,MED_0072_sect1,L800
MED_0072_LM,2,B21&18_Main_sect1,30,MED_0072_sect1,"['L2100', 'L1800']"
MED_0072_LM,3,B21&18_Div_sect2,20,MED_0072_sect2,"['L2100', 'L1800']"
MED_0072_LM,4,B09&08_2T2R_sect2,30,MED_0072_sect2,L800
MED_0072_LM,5,B21&18_Main_sect2,20,MED_0072_sect2,"['L2100', 'L1800']"
MED_0072_LM,6,B21&18_Div_sect3,20,MED_0072_sect3,"['L2100', 'L1800']"
MED_0072_LM,7,B09&08_2T2R_sect3,40,MED_0072_sect3,L800
MED_0072_LM,8,B21&18_Main_sect3,20,MED_0072_sect3,"['L2100', 'L1800']"
MED_0079_LM,0,B21&18_Div_sect1,60,MED_0079_sect1,"['L2100', 'L1800']"
MED_0079_LM,1,B09&08_2T2R_sect1,70,MED_0079_sect1,L800
MED_0079_LM,2,B21&18_Main_sect1,60,MED_0079_sect1,"['L2100', 'L1800']"
MED_0079_LM,3,B21&18_Div_sect2,20,MED_0079_sect2,"['L2100', 'L1800']"
MED_0079_LM,4,B09&08_2T2R_sect2,40,MED_0079_sect2,L800
MED_0079_LM,5,B21&18_Main_sect2,60,MED_0079_sect2,"['L2100', 'L1800']"
MED_0079_LM,6,B21&18_Div_sect3,70,MED_0079_sect3,"['L2100', 'L1800']"
MED_0079_LM,7,B09&08_2T2R_sect3,60,MED_0079_sect3,L800
MED_0079_LM,8,B21&18_Main_sect3,70,MED_0079_sect3,"['L2100', 'L1800']"
MED_0081_LM,0,B21&18_Div_sect1,20,MED_0081_sect1,"['L2100', 'L1800']"
MED_0081_LM,1,B09&08_2T2R_sect1,20,MED_0081_sect1,L800
MED_0081_LM,2,B21&18_Main_sect1,20,MED_0081_sect1,"['L2100', 'L1800']"
MED_0081_LM,3,B21&18_Div_sect2,-1,MED_0081_sect2,"['L2100', 'L1800']"
MED_0081_LM,4,B09&08_2T2R_sect2,30,MED_0081_sect2,L800
MED_0081_LM,5,B21&18_Main_sect2,20,MED_0081_sect2,"['L2100', 'L1800']"
MED_0081_LM,6,B21&18_Div_sect3,20,MED_0081_sect3,"['L2100', 'L1800']"
MED_0081_LM,7,B09&08_2T2R_sect3,20,MED_0081_sect3,L800
MED_0081_LM,8,B21&18_Main_sect3,20,MED_0081_sect3,"['L2100', 'L1800']"
MED_0081_LM,9,B21&18_Div_sect4,20,MED_0081_sect4,"['L2100', 'L1800']"
MED_0081_LM,10,B09&08_2T2R_sect4,30,MED_0081_sect4,L800
MED_0081_LM,11,B21&18_Main_sect4,20,MED_0081_sect4,"['L2100', 'L1800']"
MED_0056_LM,0,B21_2T2R_sect1,20,MED_0056_sect1,L2100
MED_0056_LM,1,B09_2T2R_sect1,30,MED_0056_sect1,
MED_0056_LM,2,B21_2T2R_sect2,20,MED_0056_sect2,L2100
MED_0056_LM,3,B09_2T2R_sect2,40,MED_0056_sect2,
MED_0056_LM,4,B21_2T2R_sect3,60,MED_0056_sect3,L2100
MED_0056_LM,5,B09_2T2R_sect3,30,MED_0056_sect3,
MED_0056_LM,6,B18_2T2R_sect1,30,MED_0056_sect1,L1800
MED_0056_LM,7,B18_2T2R_sect2,40,MED_0056_sect2,L1800
MED_0056_LM,8,B18_2T2R_sect3,40,MED_0056_sect3,L1800
MED_0083_LM,0,B09&08_2T2R_sect1,10,MED_0083_sect1,L800
MED_0083_LM,1,B09&08_2T2R_sect3,77,MED_0083_sect3,L800
MED_0083_LM,2,B09&08_2T2R_sect2,20,MED_0083_sect2,L800
MED_0083_LM,3,B21_2T2R_sect1,105,MED_0083_sect1,L2100
MED_0083_LM,4,B21_2T2R_sect3,40,MED_0083_sect3,L2100
MED_0083_LM,5,B18_2T2R_sect3,57,MED_0083_sect3,L1800
MED_0083_LM,6,B18_2T2R_sect1,42,MED_0083_sect1,L1800
MED_0084_LM,1,B09_2T2R_sect1,40,MED_0084_sect1,
MED_0084_LM,2,B18_2T2R_sect1,40,MED_0084_sect1,L1800
MED_0084_LM,3,B21&18_Div_sect2,20,MED_0084_sect2,"['L2100', 'L1800']"
MED_0084_LM,4,B09_2T2R_sect2,40,MED_0084_sect2,
MED_0084_LM,5,B21&18_Main_sect2,20,MED_0084_sect2,"['L2100', 'L1800']"
MED_0084_LM,6,B21&18_Div_sect3,20,MED_0084_sect3,"['L2100', 'L1800']"
MED_0084_LM,7,B09_2T2R_sect3,40,MED_0084_sect3,
MED_0084_LM,8,B21&18_Main_sect3,17,MED_0084_sect3,"['L2100', 'L1800']"
MED_0076_LM,0,B21_2T2R_sect1,60,MED_0076_sect1,L2100
MED_0076_LM,1,B09_2T2R_sect1,40,MED_0076_sect1,
MED_0076_LM,2,B18_2T2R_sect1,60,MED_0076_sect1,L1800
MED_0076_LM,3,B08_2T2R_sect1,40,MED_0076_sect1,L800
MED_0076_LM,4,B21_2T2R_sect2,40,MED_0076_sect2,L2100
MED_0076_LM,5,B09_2T2R_sect2,40,MED_0076_sect2,
MED_0076_LM,6,B18_2T2R_sect2,25,MED_0076_sect2,L1800
MED_0076_LM,7,B08_2T2R_sect2,20,MED_0076_sect2,L800
MED_0076_LM,8,B21_2T2R_sect3,25,MED_0076_sect3,L2100
MED_0076_LM,9,B09_2T2R_sect3,40,MED_0076_sect3,
MED_0076_LM,10,B18_2T2R_sect3,25,MED_0076_sect3,L1800
MED_0076_LM,11,B08_2T2R_sect3,20,MED_0076_sect3,L800
MED_0076_LM,12,B21_2T2R_sect4,20,MED_0076_sect4,L2100
MED_0076_LM,13,B09&08_2T2R_sect4,30,MED_0076_sect4,L800
MED_0076_LM,14,B18_2T2R_sect4,20,MED_0076_sect4,L1800
MED_0051,0,B21_2T2R_sect1,20,MED_0051_sect1,L2100
MED_0051,1,B09_2T2R_sect1,20,MED_0051_sect1,
